"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cluster"
"237","Stem_core","0.277854195323246","0.477909215955984","0.0486766874868098","0.509256803035852","1.15934979896023","4","c(""EZH2"", ""SOX9"")","15"
"238","Interneurons","0.677872553938786","0.80968110609355","0.0365110590073531","0.269307923771314","0.863466568029571","9","c(""ETV1"", ""SCAMP1"", ""NRN1"", ""ISCA1"", ""NMB"", ""CHN1"", ""SURF1"", ""IDS"", ""TCEAL3"")","15"
"239","Radial.glia.cells","0.784148904232963","0.858971291866029","0.024266743325205","0.376","0.749125557833493","3","c(""SLC1A3"", ""SPRY1"", ""OLIG2"")","15"
"240","Yang_BioRxiv_2021_Pericyte","0.944635488308116","0.944635488308116","0.0234456702489548","0.263631815907954","0.600171644149619","4","c(""MYO1B"", ""SEMA5A"", ""TFPI"")","15"
"241","Neurons","0.923693858845096","0.944635488308116","0.00707529669999829","-0.200265460410144","-0.612334608000709","18","c(""CAMK2N1"", ""FAM181B"", ""BEX1"", ""TCEAL3"", ""MATN2"")","15"
"242","Yang_BioRxiv_2021_OPC","0.903735024665257","0.944635488308116","0.0107937060569197","-0.323171619866314","-0.649943003480142","4","c(""SCD5"", ""RAB31"")","15"
"243","GSC_Catalog.Liau2018_GSC8","0.799043062200957","0.858971291866029","0.0105579123187512","-0.281885453044932","-0.74157857178599","10","c(""FABP7"", ""SOX4"")","15"
"244","Oligodendrocyte.progenitor.cells","0.749850119904077","0.848514609365139","0.014420099525711","-0.437956827206193","-0.80586360794135","3","c(""CNP"", ""OLIG2"")","15"
"245","Neftel_Cell_2019_G1.S","0.727218225419664","0.845145505217448","0.0148623371365547","-0.447574895897986","-0.823561360450061","3","HIST1H4C","15"
"246","Mast.cells","0.657588026009079","0.80789386052544","0.0134247846340643","-0.326754708092055","-0.859619704152062","10","c(""DUSP1"", ""IDS"", ""HNMT"", ""PCBD1"", ""GPM6A"")","15"
"247","Macrophages","0.624947145877378","0.790374331550802","0.016165938958828","-0.443613766928051","-0.892168885936297","4","LGALS3","15"
"248","Neftel_Cell_2019_NPC2","0.608146239725187","0.790374331550802","0.014553373130928","-0.34241108341726","-0.900808180987581","10","c(""SOX4"", ""TUBB2A"", ""UCHL1"", ""MLLT11"", ""STMN1"")","15"
"249","Hu_2022_Peri","0.544344995931652","0.741703761128339","0.017620031298929","-0.441810203699484","-0.951591372320033","5","c(""TPM2"", ""COL6A2"", ""GSN"", ""CMBL"")","15"
"250","Monocytes","0.530425659472422","0.741703761128339","0.0194956426881947","-0.524018573796066","-0.964221750352489","3","IFITM3","15"
"251","Richards_NatureCancer_2021_sc.Developmental","0.551965589676903","0.741703761128339","0.0130039975582503","-0.22666079012197","-0.980908728703232","227","c(""JUND"", ""MT3"", ""APOE"", ""DBI"", ""JUN"", ""PLP1"", ""NDUFA4"", ""BTG2"", ""GABARAPL2"", ""EGR1"", ""MARCKSL1"", ""TUBA1A"", ""RAC1"", ""SPARCL1"", ""TUBB2B"", ""YBX1"", ""GPM6B"", ""COX6B1"", ""HSBP1"", ""HIGD2A"", ""SRI"", ""H1FX"", ""ARC"", ""PTMS"", ""PRDX2"", ""SARAF"", ""ALKBH7"", ""NR4A1"", ""BCHE"", ""CALM1"", ""FAM181B"", ""SMDT1"", ""ATP1B2"", ""CDKN1A"", ""ZNF428"", ""SOX4"", ""TOMM20"", ""MARCKS"", ""POLR2I"", ""UBL3"", ""C4orf48"", ""SLC25A4"", ""CAMLG"", ""SEPT7"", ""COX20"", ""NDUFC2"", ""TXN2"", ""PAIP2"", ""UQCRFS1"", ""TMEM106B"", ""POLR2F"", ""CPE"", ""EGR3"", ""MDH2"", ""RNF187"", 
""LSM7"", ""METTL9"", ""GNG7"", ""SCD5"", ""LMO4"", ""FAM3C"", ""TTYH1"", ""FEZ1"", ""CRYL1"", ""MATN2"", ""TMEM147"", ""ATP6V0E2"", ""GGCT"", ""ID4"", ""NDUFS7"", ""LAPTM4B"", ""ZMAT3"", ""NDFIP1"", ""HNRNPA0"", ""EDNRB"", ""BTF3L4"", ""NDUFS3"", ""GPM6A"", ""GLUL"", ""ZSCAN16-AS1"", ""SEC11C"", ""SYT11"", ""ERI3"", ""PDCD6"")","15"
"252","Chanoch_Myers_GLYCOLYSIS","0.453537170263789","0.672486149011825","0.0219046947976313","-0.554932028435218","-1.02110413359642","3","TXN","15"
"253","Yang_BioRxiv_2021_Astrocyte","0.382118010821953","0.586824088047999","0.0222201387102157","-0.452056354042144","-1.0736430993071","7","CLU","15"
"254","Chanoch_Myers_MHCI","0.368456739896935","0.586824088047999","0.0236234755433422","-0.505314239615687","-1.08836931945514","5","c(""B2M"", ""HLA-B"", ""HLA-C"")","15"
"255","Yang_BioRxiv_2021_Oligo","0.373281393217232","0.586824088047999","0.0207562095731591","-0.356129205969155","-1.08890588166386","18","c(""PLP1"", ""GPM6B"", ""PLA2G16"", ""POLR2F"", ""SGK1"", ""SCD5"", ""SLC44A1"", ""CNP"")","15"
"256","Richards_NatureCancer_2021_sc.Injury_Response","0.111088891110889","0.227467729417534","0.0408183330044312","-0.257512292907017","-1.14790673381468","481","c(""TMSB4X"", ""MDK"", ""CEBPD"", ""MT2A"", ""GADD45B"", ""RCAN1"", ""IER2"", ""ITM2B"", ""UBB"", ""SRP14"", ""MYL6"", ""SOCS3"", ""DUSP1"", ""OST4"", ""RBP1"", ""MRPS6"", ""TIMP1"", ""S100A13"", ""FOSB"", ""PRDX1"", ""CFL1"", ""TPM2"", ""AP2M1"", ""ACTG1"", ""S100A11"", ""MT1E"", ""PMEPA1"", ""EMP1"", ""IFITM3"", ""CAV1"", ""PPDPF"", ""B2M"", ""POMP"", ""SERPINE1"", ""BST2"", ""KLF2"", ""PFN1"", ""AKAP12"", ""TXN"", ""VAMP5"", ""CNN3"", ""C4orf3"", ""HMGA1"", ""TGFBI"", ""PHLDA1"", ""ATP6V0E1"", ""CSTB"", ""IFI27L2"", ""SF3B6"", ""PDLIM4"", ""SEC61B"", ""WWTR1"", ""EIF5A"", ""ARL6IP5"", ""PLA2G16"", ""SH3BGRL3"", 
""FKBP1A"", ""PRDX6"", ""HLA-B"", ""PPIB"", ""TMEM230"", ""POLR2L"", ""UBE2E3"", ""S100A10"", ""CTSB"", ""NPM1"", ""RNF7"", ""SUMO1"", ""MORF4L1"", ""PSMB1"", ""GSTO1"", ""MRPL51"", ""IRF1"", ""SQSTM1"", ""TMEM14C"", ""ANXA1"", ""ARPC3"", ""NDUFB3"", ""ARL4C"", ""RAB13"", ""NAMPT"", ""BHLHE40"", ""AP1S2"", ""HSPA1B"", ""MRPL33"", ""MYL12B"", ""TCEAL4"", ""CALM2"", ""MAFF"", ""NFKBIA"", ""KLF10"", ""TCEAL8"", ""DDT"", ""ARF4"", ""LDHA"", ""SEC11A"", ""ADI1"", ""KLF9"", ""CTSD"", ""NSA2"", ""TRAPPC1"", ""MYADM"", ""ANXA5"", ""OSTC"", ""MYL12A"", ""LIMS1"", ""PLS3"", ""CEBPB"", ""RNF181"", ""CALR"", ""CYR61"", 
""STK17A"", ""NLRP1"", ""GYPC"", ""NPC2"", ""ISG15"", ""CSRP2"", ""ARPC2"", ""IFI6"", ""CAV2"", ""CD59"", ""TMEM14B"", ""STRAP"", ""ARPC5"", ""FKBP2"", ""SSR3"", ""FAM210B"", ""HLA-C"", ""MRPL20"", ""TCEAL3"", ""MYLK"", ""ECHS1"", ""BZW1"", ""LSM3"", ""YBX3"", ""SNRPF"", ""C8orf59"", ""HIST1H2AC"", ""TMED2"", ""EVA1B"", ""MRPL14"", ""MGLL"", ""COTL1"", ""ANXA2"", ""PSMB7"", ""MXRA7"", ""DRAP1"", ""SSBP1"", ""NFKBIZ"", ""TCEA1"", ""CLIC1"", ""NUTF2"", ""GTF2A2"", ""GHITM"", ""IFI16"", ""ARPC1B"", ""CAST"", ""EIF6"", ""LY96"", ""PSMB2"", ""PRDX3"", ""MRPL36"", ""CIB1"", ""REXO2"", ""SMS"", ""COL6A2"", ""TTC1"", 
""EIF4EBP1"", ""PLK3"", ""YWHAZ"", ""THOC7"", ""RCN1"", ""ARPC4"", ""LGALS1"", ""TRAM1"", ""SVIP"", ""HSP90AB1"", ""PPIC"", ""DNAJA1"", ""DUSP5"", ""MMADHC"", ""FBXO32"", ""PGRMC1"", ""GSN"", ""VKORC1"", ""PSMC5"", ""EMC6"", ""MSN"", ""TPM3"", ""PHLDA2"", ""DSTN"", ""HCFC1R1"", ""DYNLT3"", ""PSME1"", ""DAP"")","15"
"257","Chanoch_Myers_APOPTOSIS","0.229457364341085","0.411111111111111","0.0327222923721584","-0.601440229962087","-1.20957981903563","4","c(""EMP1"", ""SQSTM1"")","15"
"258","Chanoch_Myers_IMMUNE","0.159750474640629","0.298663930849872","0.039490383274477","-0.59754241467504","-1.28701465389155","5","c(""BST2"", ""CD81"", ""NFKBIA"")","15"
"259","Neftel_Cell_2019_OPC","0.0916666666666667","0.197083333333333","0.0499670502581102","-0.494964714671662","-1.39788493475858","13","c(""DBI"", ""PLP1"", ""GPM6B"", ""FABP5"", ""SCD5"", ""TTYH1"", ""CNP"", ""RAB31"", ""PGRMC1"")","15"
"260","Neural.stem.precursor.cells","0.0711610486891386","0.161048689138577","0.0587077763275074","-0.566875693115254","-1.44705935385116","9","c(""S100B"", ""APOE"")","15"
"261","Yang_BioRxiv_2021_SMC","0.0332628611698379","0.0893939393939394","0.0928974976713944","-0.750161782425459","-1.50867951266052","4","c(""HSPB1"", ""TPM2"")","15"
"262","Hu_2022_RG","0.0438031435197114","0.104640842852644","0.0769581592091491","-0.636310963587699","-1.51125157065195","7","c(""TUBB2B"", ""GPM6B"", ""FABP7"")","15"
"263","Chanoch_Myers_ASTROCYTE","0.0365599312967734","0.0924751203388974","0.0823897152356557","-0.584982029940332","-1.53895894093716","10","c(""APOE"", ""CST3"", ""SPARCL1"", ""PRDX6"", ""TSC22D4"", ""SPARC"")","15"
"264","Tanycytes","0.0181354916067146","0.0708932853717026","0.13063133623686","-0.837","-1.54012404407466","3","c(""IGFBP5"", ""PRDX6"", ""MEST"")","15"
"265","Endothelial.cells","0.0313636363636364","0.0893939393939394","0.0857131468775338","-0.497798933329912","-1.54205667645391","19","c(""S100A13"", ""EMP1"", ""CAV1"", ""SPARCL1"", ""S100A10"", ""CD9"", ""SPARC"", ""SGK1"", ""GNG11"", ""MYLK"", ""MGLL"", ""EDNRB"", ""GPM6A"")","15"
"266","Bergmann.glia","0.0294117647058824","0.0893939393939394","0.0954173509538673","-0.68228514476899","-1.54803921183356","6","c(""S100B"", ""FABP7"", ""METRN"")","15"
"267","Yang_BioRxiv_2021_BEC_capillary","0.0228316018361923","0.0755199137658669","0.104084546739236","-0.591754884357023","-1.59814726068513","11","c(""MT2A"", ""KLF2"", ""AKAP12"", ""WWTR1"")","15"
"268","Neftel_Cell_2019_NPC1","0.0222275912056052","0.0755199137658669","0.105519930289441","-0.593307145290691","-1.60233943826505","11","c(""BTG2"", ""MARCKSL1"", ""TUBA1A"", ""SOX4"", ""MEST"", ""BEX1"", ""PFN2"", ""MLLT11"", ""STMN1"")","15"
"269","Microglia","0.00449640287769784","0.0241681654676259","0.265216893779997","-0.884129471418043","-1.62684475150054","3","c(""FOS"", ""EGR1"")","15"
"270","Neftel_Cell_2019_MES2","0.0102708803611738","0.0441647855530474","0.150964206987421","-0.531113752387894","-1.66675605771601","20","c(""FTL"", ""ATF3"", ""MT1X"", ""LGALS3"", ""AKAP12"", ""SQSTM1"", ""CDKN1A"", ""NAMPT"", ""LDHA"", ""PPP1R15A"", ""SERTAD1"", ""BNIP3L"", ""ANXA2"")","15"
"271","Astrocytes","0.00992012367946406","0.0441647855530474","0.164313492356652","-0.707588527579185","-1.6805372449503","7","c(""APOE"", ""SOCS3"", ""FABP7"")","15"
"272","Chanoch_Myers_MES_OTHER","0.00362406378352259","0.0222621060987816","0.265216893779997","-0.660274972094492","-1.78319886467573","11","c(""SPP1"", ""GADD45B"", ""JUN"", ""WWTR1"", ""PPIB"", ""SAT1"")","15"
"273","Fibroblasts","0.00344663655811742","0.0222621060987816","0.269842314478839","-0.621048135219925","-1.78347552510399","14","c(""MDK"", ""EGR1"", ""FOSB"", ""KLF2"", ""NR4A1"", ""KLF4"", ""KLF9"", ""CEBPB"")","15"
"274","Neftel_Cell_2019_AC","0.00302047208860051","0.0222621060987816","0.279865652661932","-0.560180115133136","-1.79574975827233","22","c(""MT3"", ""S100B"", ""DBI"", ""CLU"", ""SPARCL1"", ""S100A16"", ""GPM6B"", ""FABP7"")","15"
"275","Chanoch_Myers_MES_CORE_GENES","0.000930783029807975","0.0133412234272476","0.477270815362862","-0.656206787753119","-1.8844412840083","14","c(""TIMP1"", ""S100A11"", ""S100A16"", ""SERPINE1"", ""TGFBI"", ""S100A10"", ""CTSB"", ""TAGLN2"", ""ANXA1"")","15"
"276","Neftel_Cell_2019_MES1","5.38360183948986e-09","2.31494879098064e-07","0.761460801445585","-0.700515196475849","-2.39954013160437","30","c(""SPP1"", ""APOE"", ""MT2A"", ""RCAN1"", ""TIMP1"", ""S100A11"", ""MT1E"", ""EMP1"", ""IFITM3"", ""MT1X"", ""S100A16"", ""SERPINE1"", ""LGALS3"", ""WWTR1"", ""PRDX6"", ""S100A10"", ""CTSB"", ""TAGLN2"", ""ANXA1"", ""NAMPT"")","15"
"277","Chanoch_Myers_MES_OTHER","0.00215144893998961","0.0172115915199169","0.431707695803346","0.928571428571429","1.77288677565012","3","c(""TNFRSF12A"", ""IGFBP3"", ""GADD45A"")","14"
"278","Neftel_Cell_2019_MES2","0.00465255890739907","0.0186102356295963","0.260820567718869","0.827205977996919","1.72689647767229","4","c(""GDF15"", ""DDIT3"", ""IGFBP3"")","14"
"279","Neftel_Cell_2019_AC","0.120470588235294","0.321254901960784","0.0500375312463182","0.696428571428571","1.32966508173759","3","c(""CLU"", ""HOPX"", ""METTL7B"")","14"
"280","Yang_BioRxiv_2021_Astrocyte","0.768470588235294","0.927058823529412","0.0147232047434709","0.403644454110309","0.770663292814885","3","c(""CLU"", ""GPM6A"", ""DTNA"")","14"
"281","Richards_NatureCancer_2021_sc.Developmental","0.8723127805339","0.927058823529412","0.00858661525194779","0.205797209379507","0.654083901381703","18","c(""GAP43"", ""IQGAP2"", ""JAG1"", ""KCNF1"", ""HOPX"", ""ZYX"", ""CEBPG"")","14"
"282","Endothelial.cells","0.927058823529412","0.927058823529412","0.0120033660980581","0.321428571428571","0.613691576186581","3","c(""PDPN"", ""NRP2"", ""GPM6A"")","14"
"283","Chanoch_Myers_MES_CORE_GENES","0.347256347256347","0.555610155610156","0.0377996460819896","-0.537076895674493","-1.08811194412142","3","COL1A2","14"
"284","Richards_NatureCancer_2021_sc.Injury_Response","0.299245599329422","0.555610155610156","0.0520480397540998","-0.329444682201988","-1.12126435330531","9","c(""COL1A2"", ""PCOLCE"")","14"
"285","Richards_NatureCancer_2021_sc.Injury_Response","1.64258643410305e-49","7.06312166664311e-48","1.83722496482485","0.584478679918843","3.83083854175029","394","c(""SLC5A3"", ""MFAP5"", ""MRPS6"", ""IGFBP6"", ""GSN"", ""SERPINE1"", ""HMGA1"", ""CTSB"", ""EMP1"", ""SVIP"", ""PDLIM4"", ""CTGF"", ""CCND1"", ""SLC20A1"", ""TM4SF1"", ""ADIRF"", ""CXCL1"", ""RASSF8"", ""CTSK"", ""CXCL3"", ""DCBLD2"", ""DUSP5"", ""AKAP12"", ""COL6A2"", ""RGS3"", ""SDC4"", ""ARHGAP29"", ""RGS4"", ""PMEPA1"", ""S100A13"", ""CYB5R2"", ""TPBG"", ""ITGA2"", ""CAPN2"", ""ITGA3"", ""DKK1"", ""ANPEP"", ""HMGA2"", ""DIRAS3"", ""NT5E"", ""CAV1"", ""FRMD4A"", ""RIN2"", ""S100A11"", ""LMO7"", ""ESM1"", ""LIMS1"", ""VAMP5"", ""FOSL1"", ""PRRX1"", ""PLAUR"", ""TPM2"", ""UTRN"", ""SYNJ2"", ""HBEGF"", 
""GJB2"", ""WWTR1"", ""SLC4A7"", ""ADM"", ""STK17A"", ""TGFBR2"", ""ELK3"", ""NTNG1"", ""PLK3"", ""PHLDA1"", ""BHLHE40"", ""LOXL1"", ""SH3PXD2A"", ""TNFAIP3"", ""MAP1B"", ""NRP1"", ""NPTX2"", ""CD59"", ""TWF2"", ""ERRFI1"", ""NFKBIA"", ""CTHRC1"", ""CITED4"", ""MET"", ""LRRFIP2"", ""TWIST2"", ""THBS1"", ""EHD4"", ""NTM"", ""NFKBIZ"", ""NCEH1"", ""BHLHE41"", ""MYLK"", ""TNFRSF12A"", ""EPHA2"", ""CD47"", ""CAV2"", ""SMURF2"", ""FAM129B"", ""MGLL"", ""NTSR1"", ""GSTO1"", ""CYR61"", ""DRAP1"", ""PHLDA2"", ""FHL2"", ""PXN"", ""YBX3"", ""SSR3"", ""GEM"", ""SVIL"", ""TPM3"", ""SCG5"", ""KRT18"", ""ARL6IP5"", ""S100A4"", 
""LRRFIP1"", ""PAPPA"", ""CCL2"", ""CXCL2"", ""CREB3L2"", ""FOXD1"", ""SPHK1"", ""COL6A1"", ""HTRA1"", ""TIMP3"", ""C12orf75"", ""TNFRSF10D"", ""HPCAL1"", ""F2RL1"", ""CAPG"", ""CAST"", ""MDFIC"", ""EPS8"", ""EVA1B"", ""UACA"", ""HMCES"", ""CD68"", ""PRSS23"", ""AMOTL1"", ""KCNN4"", ""SH2B3"", ""MAPKAPK3"", ""CXCL8"", ""AHNAK"", ""TACC1"", ""GFPT2"", ""DAP"", ""CD109"", ""RIN1"", ""NGEF"", ""CTTNBP2NL"", ""IFT57"", ""KLF5"", ""ARL4C"", ""MYOF"", ""ANXA1"", ""ZBTB38"", ""PTPN12"", ""RGS20"", ""PPL"", ""TGFBI"", ""MCFD2"", ""MFAP2"", ""TNKS1BP1"", ""ARHGAP24"", ""POLR3A"", ""BCL2L1"", ""FUT8"", ""CD55"", 
""LIF"", ""IRF1"", ""EHD1"", ""SLC35E4"", ""EFNB2"", ""TGFB1"", ""TOMM34"", ""SH3BGRL3"", ""ITGA5"", ""ARHGAP22"", ""MAP7D1"", ""MAN1A1"", ""KCNMA1"", ""ITPRIP"", ""SMAGP"", ""ARPC4"", ""CDC42EP2"", ""SAMD9"", ""SH3BP5"", ""SRPX"", ""IL11"", ""SEMA3A"", ""EIF5A"", ""NPC2"", ""MAST4"", ""SLK"", ""MYADM"", ""AHNAK2"", ""CDC42EP3"", ""RAB34"", ""CD70"", ""STX1A"", ""KRT8"", ""RNF181"", ""MT1E"", ""VSNL1"", ""CLMP"", ""KPNA4"", ""USP12"", ""KDR"", ""IKBIP"", ""OSBPL3"", ""LINC01551"", ""CDV3"", ""LOX"", ""GALNT6"", ""ITPRIPL2"", ""ABL2"", ""SERPIND1"", ""ST3GAL4"", ""PLEC"", ""RCN1"", ""ZC3H12A"", ""LTBP3"", 
""MXRA7"", ""RGS10"", ""MBNL1"", ""RORB"", ""BAG3"", ""DYNLT3"", ""UBE2E3"", ""TUBB6"", ""RAP1B"", ""GLIPR1"", ""S100A10"", ""PML"", ""L3MBTL3"", ""EHBP1L1"", ""VAT1L"", ""MYCBP2"", ""TGOLN2"", ""SERPINB6"", ""CTSZ"", ""RFX8"", ""PAK1"", ""RNF7"", ""CMTM7"", ""CCNDBP1"", ""BMP2"", ""MYO1B"", ""RRAS"", ""IFNGR2"", ""MSANTD3"", ""OLFML3"", ""REXO2"", ""BST2"", ""MVP"", ""SERTAD2"", ""NFE2L3"", ""SEC14L2"", ""BIRC3"", ""CD151"", ""MDK"", ""CSRP2"", ""DUSP1"", ""DNAJA1"")","13"
"286","Macrophages","6.99526456475234e-06","5.01327293807251e-05","0.610526878385931","0.77514236546468","2.35642315594357","11","c(""CXCL1"", ""CTSK"", ""DUSP5"", ""NRP2"", ""NCEH1"", ""S100A4"", ""CCL2"", ""CXCL2"", ""LGALS3"", ""CD68"")","13"
"287","Chanoch_Myers_MES_OTHER","3.8656874351518e-05","0.000168756028172212","0.557332238758646","0.743953179232405","2.26160841748103","11","c(""SCG2"", ""IGFBP6"", ""COL6A2"", ""PLAUR"", ""WWTR1"", ""SPP1"", ""MAP1B"", ""TNFRSF12A"")","13"
"288","Hu_2022_Peri","0.00122005228623712","0.00437185402568303","0.45505986738723","0.585017061567391","2.00919447737779","16","c(""GSN"", ""CTSK"", ""COL6A2"", ""RGS4"", ""TPM2"", ""FHL2"", ""SPHK1"", ""COL6A1"")","13"
"289","Endothelial.cells","0.00576923076923077","0.0190828402366864","0.232056818075608","0.416916092260242","1.81408453910963","36","c(""EMP1"", ""CTGF"", ""TM4SF1"", ""ADIRF"", ""CXCL1"", ""S100A13"", ""NRP2"", ""CAV1"", ""ESM1"", ""TGFBR2"", ""ELK3"", ""MYLK"", ""MGLL"", ""FHL2"")","13"
"290","Chanoch_Myers_MES_CORE_GENES","0.0126785427700209","0.0320692552418175","0.162190534576841","0.554354662662367","1.78447541508769","13","c(""SERPINE1"", ""CTSB"", ""S100A16"", ""S100A11"", ""TNFAIP3"", ""TAGLN2"", ""ANXA1"", ""TGFBI"", ""NPC2"")","13"
"291","Yang_BioRxiv_2021_Neuron","0.0077260755048288","0.0215889727361246","0.218259775284787","0.752636852413638","1.73792678095374","5","c(""ANKS1B"", ""FRMD4A"", ""SYT1"", ""PTPRN2"")","13"
"292","Neftel_Cell_2019_MES1","0.0144860533210048","0.0346055718224003","0.148500141871431","0.470130402636477","1.73446018470401","20","c(""GSN"", ""SERPINE1"", ""CTSB"", ""EMP1"", ""S100A16"", ""S100A11"", ""WWTR1"", ""SPP1"", ""TAGLN2"", ""LGALS3"", ""GFPT2"", ""ANXA1"")","13"
"293","Neftel_Cell_2019_MES2","0.0165574335977923","0.0374720865634248","0.146922135732098","0.681181982701789","1.67711676612505","6","c(""AKAP12"", ""ADM"", ""CDKN1A"", ""LGALS3"")","13"
"294","Myoepithelial.cells","0.0261633011413521","0.05253654528155","0.117506481856722","0.698997995962714","1.61406836925513","5","c(""MYLK"", ""PXN"", ""SPHK1"", ""CD109"")","13"
"295","Chanoch_Myers_IMMUNE","0.0307039864291773","0.0574031050632445","0.10640946434982","0.618296529968454","1.60557208164078","7","c(""NRP1"", ""NFKBIA"", ""CCL2"", ""CXCL2"", ""CLEC2B"", ""CTSC"", ""BST2"")","13"
"296","Photoreceptor.cells","0.0738719068413392","0.120307023100638","0.0701763259905319","0.734031413612565","1.41364497077051","3","c(""TPBG"", ""NTNG1"", ""KCNMA1"")","13"
"297","Monocytes","0.124014336917563","0.190450588837686","0.0529320926690098","0.635114933630028","1.35177834632322","4","c(""PSAP"", ""S100A4"", ""CXCR4"")","13"
"298","Yang_BioRxiv_2021_SMC","0.179287489643745","0.256978735156034","0.0414293848252216","0.453237503046888","1.28558550700474","9","c(""ADIRF"", ""TPM2"", ""TIMP3"", ""EPS8"")","13"
"299","Yang_BioRxiv_2021_Perivascular_fibroblast","0.226125838390291","0.303856595336953","0.0355286646087992","0.371991948698662","1.22494590461148","14","c(""PRRX1"", ""LAMC1"", ""THBS1"", ""FHL2"", ""SVIL"")","13"
"300","Yang_BioRxiv_2021_BEC_capillary","0.274730737365369","0.357982475960935","0.032366670547296","0.414120126448894","1.17463102488805","9","c(""AKAP12"", ""WWTR1"", ""THSD4"", ""EPHA4"", ""PLXNA2"", ""SLC7A1"", ""CRIM1"", ""ESYT2"", ""PTPRG"")","13"
"301","Interneurons","0.427068156062814","0.524683734591457","0.0241043177935426","0.337723027177978","1.02667380470228","11","c(""CTGF"", ""NTNG1"", ""RGS17"", ""KCNMA1"", ""RGS10"", ""RORB"")","13"
"302","Tanycytes","0.568637992831541","0.660849559236656","0.0211645783237657","0.435352330381425","0.926603709138697","4","c(""CTGF"", ""ADM"")","13"
"303","Neurons","0.62537243217814","0.707658278517369","0.0177157251566562","0.250362636510008","0.875355087654112","17","c(""CXCL1"", ""CAMK2N1"", ""RIN1"", ""MEG3"", ""RGS17"", ""KCNMA1"", ""STX1A"", ""VSNL1"")","13"
"304","Microglia","0.977061055536392","0.977061055536392","0.0126219811426309","0.205882352941177","0.506896475149554","6","c(""SPHK1"", ""OLFML3"", ""ITGB5"", ""AEBP1"", ""MRC2"")","13"
"305","Stem_core","0.955190771960958","0.977061055536392","0.0165920003310768","-0.283769633507853","-0.559494089166627","3","c(""EZH2"", ""NES"", ""SOX9"")","13"
"306","Yang_BioRxiv_2021_Pericyte","0.946881606765328","0.977061055536392","0.0193094736922266","-0.164623062889662","-0.56273853695018","12","c(""SEMA5A"", ""HES4"", ""CDH6"", ""KCNE4"")","13"
"307","Fibroblasts","0.717418704310562","0.771225107133854","0.0228764801286867","-0.255010435322116","-0.78185942445334","9","c(""NR4A1"", ""THY1"", ""EGR1"")","13"
"308","GSC_Catalog.Beier2007_CD133","0.677344475394615","0.746815703640216","0.0224784762050975","-0.34102833158447","-0.823701683344255","5","c(""TLE1"", ""NT5C3A"", ""COL9A3"", ""EPHA4"", ""RNF19A"")","13"
"309","Mast.cells","0.506985491671145","0.605566003940534","0.0299193925985233","-0.256194207479141","-0.956165583678523","15","c(""GPM6A"", ""ENAH"", ""MEIS2"", ""LSAMP"", ""ARMCX3"")","13"
"310","Yang_BioRxiv_2021_Oligo","0.397276494967436","0.502437920105875","0.0366523817770395","-0.235053273553572","-1.04367289416754","25","c(""PLP1"", ""QKI"", ""NCAM1"", ""LAMP2"", ""TRIM2"", ""ATP1B1"", ""GPRC5B"", ""COLGALT2"", ""PDE4B"", ""LPGAT1"", ""PPP2R2B"")","13"
"311","Immature.neurons","0.221606033717835","0.303856595336953","0.043317075833437","-0.629319371727749","-1.24079685457248","3","c(""RND2"", ""SOX5"", ""NES"")","13"
"312","Pyramidal.cells","0.131151346332405","0.194465789389428","0.0589828311509697","-0.563797954344443","-1.36176757485774","5","c(""MAP2"", ""KCNQ2"")","13"
"313","Yang_BioRxiv_2021_Astrocyte","0.0755416191562144","0.120307023100638","0.0875267616598382","-0.350549518493647","-1.4768708893886","21","c(""C1orf61"", ""PTPRZ1"", ""GPM6A"")","13"
"314","Neftel_Cell_2019_G2.M","0.057935735150925","0.10162614379085","0.0924960508813","-0.567282108301039","-1.56358332322141","7","c(""CENPF"", ""HMGB3"", ""GPSM2"", ""TMPO"")","13"
"315","Neftel_Cell_2019_NPC2","0.0590849673202614","0.10162614379085","0.0949835566636969","-0.478278821288261","-1.58198002044998","11","c(""SOX4"", ""STMN1"", ""TUBB2A"", ""KIF5C"", ""ATP1B1"")","13"
"316","Astrocytes","0.0268791627021884","0.05253654528155","0.13525091239264","-0.652621146733251","-1.69670984749941","6","c(""APOE"", ""FABP7"")","13"
"317","Yang_BioRxiv_2021_OPC","0.018562091503268","0.0399084967320261","0.171214318379654","-0.541182624754803","-1.79004392766281","11","c(""PTPRZ1"", ""NOVA1"", ""MAP2"", ""SEMA5A"", ""TRIM9"", ""LSAMP"")","13"
"318","Oligodendrocyte.progenitor.cells","0.00655367231638418","0.0201291364003228","0.269842314478839","-0.836477987421384","-1.85315370978055","4","c(""OLIG1"", ""SOX10"", ""OLIG2"", ""C1QL1"")","13"
"319","GSC_Catalog.Liau2018_GSC8","0.00803310613437196","0.0215889727361246","0.252643909566276","-0.69089533049121","-1.90429488439698","7","c(""FABP7"", ""SOX4"", ""NFIA"")","13"
"320","Bergmann.glia","6.56861395823624e-06","5.01327293807251e-05","0.610526878385931","-0.965408805031447","-2.13879018384447","4","c(""S100B"", ""FABP7"", ""HOPX"", ""METRN"")","13"
"321","Hu_2022_RG","1.25977792707011e-05","7.73863583771641e-05","0.593325476396405","-0.915443984933459","-2.21111468332739","5","c(""PTPRZ1"", ""TUBB2B"", ""FABP7"", ""HOPX"")","13"
